review_id,rating,title,content,date,reviewer_name,reviewer_location,verified_purchase
331821100,5,High quality sound in not so compact speakers,"[This review was collected as part of a promotion.] The first thing I noticed about these when I took them out of the box was how much larger they were than I had expected. I hadn't seen them in person and just got them right offline and I was honestly expecting them to be somewhat smaller. They have good weight to them as well and are definitly quality speakers from a build aspect. 

Sound quality is phenomenal though, with very crisp and clear highs and suprisingly deep bass from the wireless subwoofer. One key feature I like is the THX Spatial Audio to really enhance games when you are playing them. I could hear people all around me when playing a few FPS games I really enjoy. You can also use predefined profiles for games or create your own settings by game if you want for Racing games or FPS games or Sports games. 

Setup was pretty straighforward and took about 10 minutes with rearranging some things on my desk to get them where I wanted them in front of my moniotr. If you have other Razer products with LED's or light effects you can customize all of them to be in synch via the Razer Synapse software. You can change a lot of effects although it can be a bit overwhelming if you aren't familar with the app if you are trying to really customize your lighting setup. One annying thing about all their apps though is if you are running a dynamic wallpaper via the Razer Axon app you can't jsut adjust or change the color settings since that has taken over the color effects for your system. I personally don't really need to get every device on my desktop in synch but for streamers like my kids I can see how this is a cool feature with their software.

Overall these speakers really remind me of the Original Klipsch 2.1 speakers I had in college when I first started gaming before all these gaming component companies existed. The audio is robust, clear, and has booming bass for when I really want to feel a game. They look good also but be aware of the size as they are not small satellite speakers as you might hting from the images on the website.",2024-01-11T15:28:38,ShaunOrlando,Best Buy US,False
331711907,4,"Incredible sound, some quirks.","[This review was collected as part of a promotion.] Unboxing the Nommo V2 and setting it up is quite the experience. I am always impressed by the build quality of Razer products. The speakers are lighter than I thought, and although they may appear bulky, their footprint accommodates even a small desk. The speakers are permanently angled so it would’ve been nice if they could be adjusted vertically. Although there are cables to connect from the right speaker to the left and then to the PC, I definitely appreciate the wireless subwoofer and control knob, which paired to the speakers immediately. The down-firing subwoofer is of medium size and can be placed anywhere in the room, which helps in keeping the area around the desk clutter-free. Once installed, the RGB glow can be quite nice, but also a bit finicky.

There is only one physical USB-C port. This severely limits connectivity as there is no AUX input or headphone jack, and it is quite puzzling being such a premium device. I have a dual PC setup and a gaming station, so that is disappointing. Sure, there is also Bluetooth, but that brings a couple of issues with syncing and RGB light responses. Plus, there is no multi-point option, so I must unpair and pair when switching from PC Bluetooth to my phone. Good thing I don’t really use that option.

Once hooked up, Installing the Nommo via Razer Synapse can be frustrating as several updates needed to be done. I had some fails, re-downloads, and device recognition issues that took some time to resolve. Once all setup, I was pleased by the robust features, customization, and personalization. There, you can keep up with the latest firmware updates, change/customize RGB lighting, use the equalizer, and more. I did experience a couple more hiccups where the changes did not take but worked out in the end. I trust Razer will continue to improve the software.

But most importantly (at least for me) is the sound quality. Out of the box, I was immediately impressed. I have several speaker setups and by far the magnitude of these blew me away. I did not have to raise the volume over 30% to have the entire office shaking. By the way, the control puck worked very smoothly. The midrange and upper frequencies come through clearly at both low and high volume. At its loudest, the bass can be overwhelming and there is some distortion. But again, this is only at concert levels, which 99% of the time won’t be necessary. Plus, the bass can be toned down (I have it slightly below the mid-level). Playing music is great, but there are some clarity and imaging issues. However, when gaming and watching movies, it was a delight and quite the experience. As far as details when playing games, this system performed very well. I could perceive where the sounds were coming from, and the detail and environmental sound queues added to the immersion. Speaking of immersion, Razers offers THX spatial audio. This adds a high level of depth and 360-degree audio positioning. It's not quite surround, but it does provide a believable sensation, especially when playing content that supports it. Music, however, is best enjoyed with it off in stereo in my opinion. Again, the audio can be fully adjusted via Synapse.

In the end, the Nommo V2 Pro delivers sound that needs to be experienced to be fully believed. Also, the wireless subwoofer and control pod is such a welcome option to keep the area nice and clutter-free.  However, the software and RGB quirks, strange connectivity limitations, and premium tag put a dent on this otherwise excellent speaker system.",2024-01-10T17:43:37,insomniak1,Best Buy US,False
338625348,5,Absolutely love these speakers.,"[This review was collected as part of a promotion.] These are THE BEST sounding speakers I have ever owned. I replaced a Bose cinemate system with these on my PC. The sound is simply unreal. The highs and mids are crystal clear, and that little 5.5 inch sub absolutely SLAMS!!! The price was a hard pill  to swallow at first, but after hearing them I couldn’t be more pleased with my purchase. My only caveat (which will be fixed in a software update later) is the spectrum cycling of the lighting when the speakers sleep. Off or your color profile would be better.",2024-03-15T20:59:56,JonathanC,Best Buy US,True
331634679,4,A Great Pair of Gaming Speakers!,"[This review was collected as part of a promotion.] The Razer Nommo V2 Pro Gaming Speaker(4-piece) is a pricy gaming speaker. This is not your typical music studio speaker set which is even pricier but for a gaming setup (especially for PC), these are perfect. I have taken the time to review this 4-piece set and in short, Razer did a great job with these but improvements can certainly be made. This is my review of the Razer Nommo V2 Pro Gaming Speakers.

*TLDR at the bottom

============
IN THE BOX/SETUP:
In the box, you get a pair of the Razer Nommo V2 Pro speakers, a wireless subwoofer, a wireless control pod, a USB-A to USB-C cable, a power adapter for the speakers (some regional plugs are included too), a power cord for the subwoofer, and 2 AAA batteries.

First, I want to acknowledge the attention to detail that was given to the packing of the materials. Everything was neatly packed and organized. The instructions were clear and easy to follow. Just make sure you have everything plugged in all the way because I didn’t initially and was dumbfounded about why the speakers weren’t turning on after following all the instructions correctly. Setup took about 20 minutes. 

I tested the speakers with my PC, PS5, and phone for Bluetooth functionality.

============
FEATURES (HARDWARE AND SOFTWARE):
If you hate wires, you will love these. These speakers have the bare minimum when it comes to wires. Some of the wires are braided too so they are great quality and should have minimal tangling. The two desk speakers have customizable RGB if they are connected to a PC. Outside of a computer, the RGB is not customizable. The subwoofer is wireless as well as the control pod. The control pod is used to control the speakers. This is essentially the “remote” for these speakers. I would’ve preferred an actual remote with different built-in functions like audio inputs(USB, Bluetooth), audio presets, volume control, RGB shutoff button, etc. The control pod has some basic functions like play/pause, mute, and next but it is still very limited if you want to control the speakers from far away.

In terms of software features, there are plenty included with these speakers. I will be speaking on behalf of the features available with Razer’s Synapse software on PC. There is currently no other software available that allows for customization. Within Synapse, one can switch between Stereo and THX Spatial Audio. Both modes sound amazing, but I have noticed a greater sound stage with THX Spatial Audio. The surround sound when playing music, games, or a movie is vast and sounds incredible. Pair this mode with some custom EQ settings and you have everything you need for great sound. Within EQ settings there are default audio presets for movies, games, etc., but the lows, mids, and highs can be customized to your liking too.  There are a lot of RGB modes available and like with any Razer device, they will sync with your other RGB devices. 

============
SOUND QUALITY:
Whether you are gaming, listening to music, or watching a movie, these speakers will blow you away. (literally, so be careful not to turn it up all the way) The out-of-the-box sound is perfect, but I enjoy the work of fine-tuning the audio. I have previously mentioned that Razer’s Synapse software allows you to play around with the EQ settings. I highly recommend playing around with the EQ until you find that sweet spot for your ears. You won’t regret the time it takes. The subwoofer adds a deep bass to the sound stage and combined with THX Spatial Audio, the surround sound is seriously immersive. If these had a remote control, I could see these being perfect for an at-home mini movie theatre. In terms of PC gaming, these do an excellent job of providing the immersive sound that game developers want you to hear. Whether you are in an emotional cutscene or shooting down helicopters in Far Cry 6, everything will sound great. 

These speakers can be used with a PS5. All you need to do is plug the USB cable into the PS5 and the PS5 will automatically detect the speakers. Unfortunately, there is no way to manage EQ settings or RGB when using the speaker with a console. However, the vast sound stage still exists and sounds great with whatever game you are playing. 

Regarding Bluetooth functionality and sound, there is not too much to it. Click the single button on the control pod and the speakers will go into Bluetooth mode. Connect your phone and that is it. There is no way to control the RGB which by default goes into audio visualizer mode. EQ can be adjusted within your phone’s settings. Music and podcasts still sound great.

============
POTENTIAL IMPROVEMENTS:
I have mostly covered the pros of these gaming speakers but there are certainly some improvements that can be made. I will list them down below.

-The control pod is limited, a remote with multiple input options (USB, Bluetooth, etc.), multiple audio presets, different RGB options, volume, subwoofer level, etc. would’ve been nice to control the sound when connected to either a console or using Bluetooth

-As a user of an ultrawide monitor, I struggled to find a good position for the two bulky desk speakers. It would’ve been if these were height-adjustable to accommodate someone with a large or many monitors or someone with limited desk space  
-Limited RGB customization when connected to other devices. Some form of a button to shut off RGB would’ve been neat in case the RGB needs to be turned off (e.g. movie night)

-An analog or optical input would’ve been nice to have to plug these speakers into a TV.

-Switching to PC from Bluetooth mode is not the most efficient, rather than clicking the control pod button, you instead need to unplug the USB-A cable and plug it into the PC to switch modes, a remote with a dedicated button would streamline this process 

-This is more of a request but RGB on the subwoofer would’ve been neat, the subwoofer is pretty bland

============
CONCLUSION/TLDR:
Overall, Razer hit a home run with the Nommo V2 PC Gaming Speakers. The vibrant sound of the speakers and the thumping sound of the subwoofer allows for an immersive experience whether you are gaming, watching a movie, or listening to music. The customization for these speakers on PC is vast and neat to have as an option. I did have trouble finding space for the bulky speakers and would’ve liked them to be adjustable. The control pod while nice is extremely limited for controlling the speakers from afar. There were other minor drawbacks listed above but if they aren’t too bothersome, I wholeheartedly recommend you give these gaming speakers a shot!",2024-01-10T00:25:18,BarackObama,Best Buy US,False
332410715,5,Must have gaming setup,"[This review was collected as part of a promotion.] THE BREAKDOWN:

The Razer Nommo V2 Pro Gaming speaker (4-Piece) is a full range speaker system.  I wouldn’t say this is studio quality, but it is definitely high end.

What’s in the box: 

First, I want to say that extreme care and thought went into packaging this system.   You can tell it is high-end quality from the moment you open the box.  In the box you will get a pair of Razer Nommo V2 Pro speakers, Wireless subwoofer, Razer Wireless Control Pod, USB Type A to USB Type C cable and power adapters to include regional plugs for both the speaker and subwoofer.  You also get two AAA batteries.

The skinny:

These speakers have minimum wires which make this an easy setup.  One thing to mention about the wires is that some of them are braided which gives that high end upgraded feel and look.  The pair of speakers do have customizable RGB if they are connected to a computer.  The subwoofer is wireless and down firing and has a 5.5” driver.  You do get a control pod that looks like a hockey puck.  With this you have a few controls like volume and audio control. 
There are plenty of software features with controls included with this one!  With Synapse you can switch between THX Spatial Audo with its 7.1 surround sound and stereo.  Whether you are playing games or listening to music these speakers really deliver.  These sound amazing right out of the box with no adjusting.  I recommend you spend a little time adjusting the EQ, you will not be disappointed.

PRO’s:

 - Easy setup
 - High-end look and feel
 - Great App
 - Sound is amazing

CON’s: 

- I think the pair of speakers should be able to be adjusted up and down.  Not every setup needs the speaker pointed in that fixed position.

- The subwoofer is really underpowered.

SUMMARY:

Overall, this product worked as intended, and I would recommend this to a friend if they were in the market for an item like this.",2024-01-16T02:10:17,Ohanaman,Best Buy US,False
328755688,5,Not just for PC,"[This review was collected as part of a promotion.] My man cave was in need of a sound upgrade, as the TV speakers weren’t doing the rest of my setup justice. 

The Razer Nommo V2 Pro box came neatly packaged with just the right amount of material to protect the speaker without having a bunch of needless cardboard.  Seems like a dumb detail, but to me, it was clearly thought out and purposeful. 

Setup instructions were very straightforward, with each speaker cable appropriately labeled “Left” and “Right” - then you plug them into the equally rationally labeled “Left” and “Right” jacks.  So simple. Plug the power cable in, and boom ready to go.  

Razer is synonymous with PC equipment, but the Nommo V2 Pros are also advertised to be compatible with PS5 and Switch. Really, you can either USB direct wire or you can use Bluetooth, so it’s pretty widely compatible.  

Standard for PC peripherals, there are RGB lights at the back of the directional speakers which you can adjust.  They’re not obnoxiously bright, but luckily the lights are customizable. 

Sound quality wise, you get spatial surround sound and the wireless subwoofer for bass. Very happy.",2023-12-19T21:59:40,codeblue,Best Buy US,False
324902645,5,Surround sound speakers,[This review was collected as part of a promotion.] The razor surround sound system I purchased for my computer was so easy to hook up. The sound quality is like no other the along with the subwoofer,2023-11-23T11:21:54,Pesci,Best Buy US,True
218071158,5,"Sturdy, Spacious, and Stylish!","[This review was collected as part of a promotion.] I love this desk! My son, who is a college student, took his time assembling it. This was his first time putting furniture together so while it did take him a few hours, I believe it would take your average DIYer a shorter time. The desk is sturdy (no wobbling) and has enough surface space for a laptop and monitor. There is a separate tray that holds the keyboard. There are two drawers that are deep enough to store a lot of items including books, folders, paper, and accessories. I'm very happy with this desk and would highly recommend it to anyone looking for a desk that is high quality with a modern look!",2020-03-18T22:00:55,Star,"New York, New York",False
240062432,2,Manufacturing Quality Needs Improvement,"This desk is large and spacious.  The finish is very nicely done.  However there are manufacturing defects that mar the quality of this product.  
One of the mounting hole for the slider was off.  I had to drill a new hole for it.  
The worse part is that the drawers are  misaligned.  The top and bottom drawers don't line up from the front and side.",2022-06-13T19:43:51,Caesar148,southshore.com,False
345339089,5,OBSESSED AND IMPRESSED,"[This review was collected as part of a promotion.] Previously, I had a $2K MacBook Pro that I had been using since college, and it had a full hard drive and was slowing down. I already had a monitor, Magic Keyboard, and Magic Mouse, which made it all the more appealing. It is more than enough for a graduate MBA student who sits at their desk all day using multiple applications. I barely use the MacBook anymore and opt for this extremely fast and compact computer that can do everything and more. I would opt for the lower SSD to save money and use an external hard drive that's cheaper. If you are on the fence about buying this or a higher end unit, don't worry its more than enough!!!!!!",2024-05-24T14:42:39,DavidM,Best Buy US,True
348478651,5,Coming From Windows PCs,"[This review was collected as part of a promotion.] For the longest time, I was always told you need to move to a Mac. it took me a big push and with the recent changes coming to windows I decided to finally make the switch. There's a tiny little learning curve when switching to MACOS but otherwise after less than a month. I think I have it all down. I don't know why I didn't choose to move to a Mac Sooner. It's so much better than windows and so much safer and secure. And My Mac, with multiple windows open and applications running it's so much smoother, doesn't crash like Windows. I'm glad I made the switch. If You're a windows person, thinking about coming to MAC, trust me it's completely worth it. Don't hesitate just do it.",2024-06-29T00:48:38,OfficialJF1,Best Buy US,True
300016279,4,Almost perfect,"I bought this unit for office work consisting of Word processing, connectivity to our network shares, video conferencing, and occasional photo and video edits. This M2 version of the Mac Mini meets and almost exceeds expectations performing in this environment. Everything is very fast and responsive. The few things that would let me give this computer a 5/5 would be: 16GB of RAM standard at this price point, better speakers (they're terrible!!), and more USB-C or USB ports in the rear or the front. Overall, this computer is fantastic.",2023-02-07T20:28:38,brollythelegendary,Best Buy US,True
307341518,5,Mac Mini at its Best.,[This review was collected as part of a promotion.] Mac mini is the best Apple computer one can own. If you have your own screen and keyboard and Mouse then it is best for your day to day work. The M2 chip is pretty fast. The best thing is like any other desktop computers Mac mini Does not have any fan noises at all. It just sits Nice and Sleek under under your Monitor. I am enjoying using it on daily basis. I also got the best price match deal.,2023-05-29T19:16:48,KneeSleeve,Best Buy US,True
332076424,5,Just as good as an iMac,"[This review was collected as part of a promotion.] Bought this to replace my 14 year old iMac for my home desktop.  The speed and memory storage are amazing and it is considerable less expensive than a new iMac would have been.  Had to buy a separate monitor and small camera for zoom meetings, which added about $200 to the total. Still much less costly than a new iMac and working perfectly! Kept my mouse, keyboard and speakers.",2024-01-13T11:19:38,eyerene,Best Buy US,True
327098009,5,Mac Mini with M2 Chip WOW,"[This review was collected as part of a promotion.] Replaced my 12 year old iMac 24"" because it would no longer get updates to Mac OS and was running so slow. Apple finally forced me to upgrade. The Mac mini with the M2 chip really was the way to go and saved me a lot of money over the cost of a new iMac. So hopefully I am good for another 12 years of OS updates. I paired it with a new 24"" HP monitor. I did add a Satechi dock because of the minimal ports on the back of the Mac Mini, also for ease of use. Set up and data transfer was a breeze. The M2 chip is a real improvement over the old Intel chip in the iMac. I chose 512 GB model over 16GB RAM beause of cost. Plus Apple uses RAM differently than Intel. I  don't  run any memory intensive software like photo or video editng, so RAM did not matter. I was sorry to see my old faithful iMac go, but it's time had come. Sadly I  got a $60 gift card from BB for "" recycling"" it, hence the addition of the Satechi dock.",2023-12-08T13:14:33,CharlesS,Best Buy US,True
328285588,4,Great Product. Minor issues at startup,"[This review was collected as part of a promotion.] It’s a great product, minor initial startup issues aside. All of the marketed features work (I.e. continuity cam via iPhone SE 2020 and Game Mode on Fullscreen), make sure to watch YouTube videos and experiment if all else fails. Currently using a Phillips 4K tv with their “Game Mode” (different from Mac’s Game mode) screen function to reduce lag/delay and it feels great.",2023-12-16T07:27:52,HasanO,Best Buy US,True
312707169,5,M2 Mac Mini Worthy Investment,"[This review was collected as part of a promotion.] The M2 Mac Mini is a very capable, powerful desktop in a small package. My son and I use this powerful computer for my work and his college classes. It is a great addition to our Apple ecosystem….it just works all together. If you are on the fence about what decision to make you will not regret purchasing this little desktop.",2023-07-29T20:07:10,JDB1970,Best Buy US,True
349395478,5,Apple Mac Mini M2 Chip,[This review was collected as part of a promotion.] I had my doubts about this purchase ....Nevertheless this turned out to be a Beast .....I have thrown a few things at it in my studio and it's holding up quite well.,2024-07-07T19:27:02,DarrylF,Best Buy US,True
329893112,5,Mac mini (M2),"[This review was collected as part of a promotion.] Powerful and user friendly, with easy set up. If you have monitors, mouse and keyboard it is a very easy, economical, efficient purchase that you do be happy with,",2023-12-28T15:09:11,DesmondH,Best Buy US,True
337965655,5,This Mac works very well,[This review was collected as part of a promotion.] This Mac is small but powerful. I have this running with my studio recording equipment. This a great piece at a great price,2024-03-09T00:46:06,MrWillNeverBuyThisAgain,Best Buy US,True
307179189,5,Awesome computer!,[This review was collected as part of a promotion.] The Mac mini is perfect. It set up quickly. A very fast running computer. It has a small footprint but is a powerhouse!,2023-05-27T10:31:03,KeithB,Best Buy US,True
339366117,5,Just get it already!,[This review was collected as part of a promotion.] Well worth the money! No issues and easy setup! Looks great! I have already recommended. I also added a 1TB card to it.,2024-03-23T10:50:53,AJM21,Best Buy US,True
318733795,5,IMAC,[This review was collected as part of a promotion.] Awesome computer works perfect great response the only thing I dislike is the fact you cannot hookup 3 monitors,2023-09-24T21:10:24,COCO,Best Buy US,True
323678081,5,I love it,"[This review was collected as part of a promotion.] switched from a MacBook and I love this little computer. Runs well, haven’t had any issues.",2023-11-12T20:58:01,Vanyali,Best Buy US,True
351239153,5,Mac mini,[This review was collected as part of a promotion.] Easy set up.  Great for multi monitor set up.  Add accessories for additional memory.,2024-07-19T15:18:58,RandyP,Best Buy US,True
312614182,5,Mac mini 2,[This review was collected as part of a promotion.] Liltle engine that could so quite and 516 go make a speed difference,2023-07-28T23:27:17,ziggy,Best Buy US,True
333704597,5,"Easy set up, great performance!",[This review was collected as part of a promotion.] Easy to set up - exactly what I needed for my WFH business.,2024-01-27T05:05:24,Ambu,Best Buy US,True
308674707,5,Great sound,"[This review was collected as part of a promotion.] These are the first speakers I’ve purchased in years. Instructions are clear and even though I thought I had a connection problem it was a problem with the user, yep me, and all has been resolved. The sound is excellent and although my friends said I shouldn’t be surprised to hear static or scratch, the sound is perfect,  Bass and treble controls are located on one speaker which can be attached to an amplifier or direct to a turntable. I’m definitely happy with my selection and the wood finish works well in any room I decide to setup the unit.",2023-06-17T03:44:54,Willow18910,Best Buy US,True
338108918,5,Sounds amazing!,"[This review was collected as part of a promotion.] Had a pair dor myself and my son loved them souch got a separate pair for him to go with his turntable. Love how you can connect to devices or via bluetooth ao you have a lot of flexibility in how to listen to music. Great audio quality and really brings out depth regardless of genre or spoken word. Will probably get another pair fory office as yes, they are just that good. Amazing value dor the money as well!",2024-03-10T13:48:41,putergeek007,Best Buy US,True
335512257,5,Perfect setup,[This review was collected as part of a promotion.] Sound great… perfect for a turntable setup. Room filling sound,2024-02-13T22:00:21,DCUsed,Best Buy US,True
333701444,5,Highly recommend.,"[This review was collected as part of a promotion.] I bought two sets of these speakers. Grandsons love them, they use them with everything. Great buy and good price.",2024-01-27T04:15:38,PatriciaD,Best Buy US,True
218071158,5,"Sturdy, Spacious, and Stylish!","[This review was collected as part of a promotion.] I love this desk! My son, who is a college student, took his time assembling it. This was his first time putting furniture together so while it did take him a few hours, I believe it would take your average DIYer a shorter time. The desk is sturdy (no wobbling) and has enough surface space for a laptop and monitor. There is a separate tray that holds the keyboard. There are two drawers that are deep enough to store a lot of items including books, folders, paper, and accessories. I'm very happy with this desk and would highly recommend it to anyone looking for a desk that is high quality with a modern look!",2020-03-18T22:00:55,Star,"New York, New York",False
240062432,2,Manufacturing Quality Needs Improvement,"This desk is large and spacious.  The finish is very nicely done.  However there are manufacturing defects that mar the quality of this product.  
One of the mounting hole for the slider was off.  I had to drill a new hole for it.  
The worse part is that the drawers are  misaligned.  The top and bottom drawers don't line up from the front and side.",2022-06-13T19:43:51,Caesar148,southshore.com,False
298260982,5,"The Past, the NOW ~ The FUTURE …..always!","For one thing Apple products are the best. My son and I both have iPhone’s (always have) along with Apple tablet’s. This is my first Apple Home Computer and I am in complete AWE! My 27” screen is ideal for me, plus it is super fast. Colors are so vibrant- crystal clear. Not only for my work, I am able to multi task, and if I choose; watch movies. My son is so envious because his computer took him two years to build for gaming….his is not APPLE. I reminded him three Christmas again I offer to purchase him one from Lynnhaven Mall / Apple Store. Thank goodness my computer is in my room because I don’t want anyone else touching it. I LOVE’er so much! 
*I could have purchase the newer model for less money, but I wanted the larger screen. I also really like how the screen swivels.",2023-01-12T04:24:33,Equipmentgirl,Best Buy US,True
255349112,5,27” iMac 5k display,"I bought this computer as a editing computer for my youtube channel so far so good I know they have the new imac coming out with the M1 chip but I never buy that new I’ll let them work out the bugs if your looking too buy now I recommend.


Only cons I have is the keyboard it comes with im a big guy with bigger hands so it’s kinda harder too type easy fix i ordered a slightly bigger one",2021-03-15T20:08:02,Juice,Best Buy US,True
254555525,5,Superior,So fast. Easy to use and navigate through the apps. Made perfectly for graphic design/ videographer/ audio major.,2021-03-06T04:49:03,BreezeLifeTV,Best Buy US,True
240605007,5,RACHELS,Max out the ram and swap out the hard drive for the new apple siliconeand connect to a stand glass XDR Apple display  and you got yourself a condensed Mac Pro,2020-10-18T04:47:42,Rachels,Best Buy US,True
297452033,1,Open box “excellent - certified”,"This is what Best Buy considers to be “excellent - certified” condition. I’d hate to see what qualifies as fair. There was no styrofoam or bubble wrap. The key board and mouse were just thrown in there and the cords were still plugged into the monitor. It was definitely not repackaged and free of physical flaws as Best Buy claims…”Products in this condition look brand new — with no physical flaws, scratches or scuffs…In addition, the product was professionally cleaned, then repackaged with care to give you a product as near to new as possible” …lol.

I can say the return was easy and I got a $100 store credit to use towards a new iMac.",2023-01-02T01:20:39,Jk85,Best Buy US,False
267054868,5,Perfect,"As a Audio Engineer and producer, this Imac is the perfect job for it, no lag, no slow responses, perfect for any studio. For Miscellaneous purposes, it’s the perfect desktop to give your home the Apple aesthetic. Very fast when I’m on safari looking for drum kits, and the download speed is fast (depends on size of app and WiFi speed) and I’ve had no
Problems with it whatsover",2021-08-07T23:30:06,JSAMURI,Best Buy US,True
290554144,5,I’m in my glory open box for 629$. God bless Ameri,I was browsing apps like OfferUp for an iMac to try to save money and then realized i didn’t feel comfortable buying someone else’s computer. Then I decided to check out Best Buy for an iMac 27” that’s when I noticed the term open box for 629$ It was listed as fair condition. I was extremely nervous because I wasn’t sure what damage it would have. Then I saw a Asian dude on YouTube who saved 1000$ and he said if you don’t like it just return it but not to hesitate because someone else will buy it. So I took the chance and brought it. The next day I picked it up took it home opened the box and couldn’t believe my eyes this was a brand like new imac not one scratch or dent anywhere. Wow wow wow I’m still in shock that I purchased this 27” iMac for 629$ when it was listed brand new for 1800$. I feel blessed because I could probably use this for two years and sell it for exactly what I paid for it. The pictures don’t lie look at this beast of an iMac.,2022-11-05T16:11:07,GeeJr,Best Buy US,True
298037980,5,Team Mac,It takes some getting used to because I'm used to using a pc. It is a beautiful piece of equipment now all I need is music production software to go with it.,2023-01-10T01:11:55,Loki,Best Buy US,True
310571063,5,Apple computer,[This review was collected as part of a promotion.] Easy to use. Love the size of the screen. The only thing the copy and paste button. You have to use letter,2023-07-08T01:41:12,Marco,Best Buy US,True
300265965,5,iMac,"Love this computer, easy to use and beautiful design",2023-02-10T21:28:46,Tiburon1215,Best Buy US,True
256436386,5,"BEST IMAC EVER, FIRST TIME BUYER!!! DON'T HESITATE","The price took me back a bit but that's to be expected it's Apple. I love the size of the screen and the design is so futuristic. The wireless mouse and the wireless keyboard is a great addition. Furthermore, I can open and close multiple tabs and the iMac keeps up considering I'm the type to have so many apps open and do so many things at once!

Negatives 

A bit of a critique the fans are a little bit loud. Just a minor inconvenience.

The built-in apps that can't be uninstalled i.e Safari. I prefer google chrome. The Home App which I seldom use.Podcasts and News app and so many others which I don't use. They take up room and I'd much rather have them gone. I wish we had the ability to GET RID OF THEM with Apple products!

Subsequently, I wish  Apple Care wasn't so expensive. Hence, why I didn't purchase it. In my opinion, it's not worth it. However, if it was an iPhone or MacBook then YES it makes sense. You tend to carry them and move them and chances are they can either end up stolen or broken due to a fall. However, it's up to you!

 Also, I've had Apple products for a long time and I've never once had a virus or any malware problem. Furthermore, I've only had to replace the battery in my MacBook since it aged. Which cost me about 190 which wasn't bad. Plus it cost me almost 2k for the MacBook but it lasted 7-8 years so you have to put it in perspective. It was totally worth it! 

I'll go on a tangent and add the insurance and warranty for the iPhone is totally worth it someone stole my iPhone at iHop when I just finished paying for it and I haven't been the same since. But again as far as the warranty or insurance for the iMac I'm totally against it unless you live in a bad neighborhood lol jk. 

Last thing. I wish the iMac came in different colors.  For the price, we are paying that's one option I wish we had. I have a Macbook and they came in different colors.",2021-03-27T11:40:29,BrianKe1995,Best Buy US,True
278979638,5,Best purchase ever!,"I absolutely love my new purchase! I actually saved a couple hundred dollars and got a returned computer that was labeled in excellent condition and they were right. The screen is so clear and big! My son and law told me to get the 27in because it made everything easier and clearer when using double screens and he was so right! If the option to put 10 stars was here I would! Another product that I added was the Magic Trackpad! It really makes the difference, in fact it makes all the difference!",2022-04-26T12:00:56,LGTouchScreen,Best Buy US,True
254021014,5,I love my new iMac!,"I recently purchased a new iMac as an update for my previous Apple computers.  By Apple’s standards, my prior computers were considered old and could no longer accommodate the most recent OS updates. The new iMac is absolutely awesome. Unlike my older iMacs, this new computer forces me to sign onto it with a password. Once I enter my password, my computer boots up immediately. There is no lag time while I wait for the WiFi access to kick in.  I love the beautiful display and clear images.",2021-02-27T22:19:09,AppleGirlForLife,Best Buy US,True
237837069,5,Nothing compares to a Mac!!!,"This computer is beautiful! I have bought many higher end models of other brands before I decided to give Apple products a try, and they always work good at first but within 2-3 years I find the computers slow down significantly and have issues, not the Macs. I have one other Mac from 2016 still working like the day I bought it, they are fast, secure and intuitive. Don’t give up all those things to save a couple hundred dollars, the stress alone is Not Worth it. Good luck and enjoy !",2020-09-12T11:41:39,Musicman,Best Buy US,True
258888749,5,We love it!! Great machine!!,"This was exactly what we were looking for. My wife needed a new upgrade for the office so we decided to go with an iMac since we are already apart of the Apple ecosystem. It makes all of her assignments more fluid especially with the handoff feature. We love it. Great picture and sound. They just introduced the new iMacs with the colors, but we can see a reason to upgrade this beauty!! You can’t go wrong with an IMac.",2021-04-24T07:54:28,Tone,Best Buy US,True
278156648,5,Beautiful and extremely functional!,"I owned a 21” iMac in 2007 and loved it, but I just purchased this 27” unit and am amazed at not only the function and speed, but can we talk about the beauty of this machine? It’s perfect for a home office and would highly recommend it. The 5k Retina Display is unbelievably beautiful. Five starts from me!",2022-04-08T21:34:26,Christian,Best Buy US,True
256596333,5,A Great Computer,"This is a Great Computer. We have 2 of them. This one replaced my wife’s older IMac. It’s Fast, the screen is unbelievable. I was able to transfer all of my old Documents, Files and Programs from her older computer to her New computer with ease.",2021-03-29T03:38:47,Nate,Best Buy US,True
301950324,5,Love my iMac,"This is my first iMac and I truly love this purchase so much. The size on this screen is huge. I like that it has some weight to it, doesn’t feel light or cheap. I mainly use this computer for browsing, it does the job just fine.",2023-03-08T08:01:17,KevinC,Best Buy US,True
267134836,5,Great Product!,"Best Investment and Electronic device I’ve purchased the last couple years.Large screen,beautiful vibrant colors and the convenience of connecting it to my other apple products is unbeatable.",2021-08-09T09:48:03,Riko,Best Buy US,True
274867910,5,Love it!,Absolutely love my new IMac! You won’t be disappointed! It does everything and more than I was expecting! And I love the size of the screen! Perfect for creating content!,2022-01-19T17:50:04,BreannaBanana,Best Buy US,True
308184258,5,Can’t go wrong with Apple,[This review was collected as part of a promotion.] Apple is one of my favorite brands. This was an upgrade from my previous one. I do not use it much but I know the quality of this machine from previous purchases.,2023-06-10T12:38:29,Jessie,Best Buy US,True
254275187,5,27 inch iMac that’s perfect,Beautiful screen easy set up data transfer it was real simple good size lightweight tilt lights amazingly softly.  Love the magic keyboard with the numeric,2021-03-03T00:48:37,snoopi,Best Buy US,True
